Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Niger,NER,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.008874084,0.408274345,0.821187789,0.772464322,2.560448411,2.253690452,3.149870145,3.338946847,4.787459921,5.353923583,4.864156413,5.906665778,5.829897911,7.483553731,13.21606161,13.20848589,11.85127086,7.360451899,8.897995017,8.408161582,6.682416648,9.105856443,13.21545753,9.848660692,11.21314816,21.28616563,16.09828849,16.33240879,16.6201633,13.56354135,15.99380258,16.15258819,15.41272695,21.39059445,24.33751629,14.88378886,12.86395378,18.33702323,14.22868599,9.360449174,11.73383184,13.41999044,13.99866592,17.73670989,18.01288174,15.37717874,14.92375835,12.68491797,11.37169495,8.751392042,13.01983903,10.13242144,13.06770072,10.62652928,11.56066758,
Nigeria,NGA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.782023837,0.683513074,0.6355636,0.405910441,0.825867103,1.331961597,1.117636713,1.423671905,1.364500222,1.325269178,0.890153798,1.257629884,0.732890033,0.542039927,0.302765511,0.29986519,0.14608463,0.117789771,0.110362406,0.054813995,0.05632057,0.06595449,0.069447196,0.134435693,0.116861424,0.113856963,0.301179956,0.311636308,0.518765086,1.553387642,0.915264476,1.035902654,0.982185197,2.145556191,1.205478774,0.801325985,0.576210935,0.594738618,0.696240218,,0.431682367,0.439954237,0.561926403,0.513733177,0.739785171,6.481326447,8.117240589,1.265345428,0.668788116,1.069640084,0.588972935,0.45390419,0.435710136,0.510679073,0.450753594,
Nicaragua,NIC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,3.477517182,3.51094359,2.712780964,2.744235794,2.75667189,1.924677589,2.892188627,2.656456156,2.617529858,2.637653953,3.312484738,2.517104295,1.682096694,3.322900442,3.345404775,2.826421714,2.30532436,1.744875179,2.134672672,7.962114726,10.81951564,6.317186695,5.227178552,4.6503694,3.870280891,4.302345385,5.580945833,3.768776983,9.707331419,30.23577157,33.3637701,72.06032267,50.35995067,23.76063337,17.53560207,17.21852129,23.36465545,9.966146209,13.53538058,14.4314628,11.42323283,18.31572107,10.30565447,16.44356336,22.13325667,12.36960841,11.34858528,11.61641647,8.96031773,9.508684658,7.791734283,7.285772513,5.244324222,4.711896274,3.742836623,
Netherlands,NLD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income: nonOECD,NOC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094332453,0.115155487,0.110278928,0.093554545,0.089980454,0.108997881,0.10137006,0.092324148,0.08884378,0.067894248,0.106630384,0.066234673,0.024995908,0.025806798,0.034476044,0.031885844,0.023270711,0.014224701,0.016338256,0.014258648,0.01359168,0.015804605,0.010864163,0.004175418,0.005314916,0.002644474,0.003215613,
Norway,NOR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1.695734091,2.017070604,1.574662964,3.263916613,3.928653117,2.431769398,1.673996469,1.659196068,1.411496027,1.374514732,2.705619868,2.700604041,2.942098932,3.621013235,2.629000051,2.770675014,3.403741218,5.580942618,4.703725685,7.193170328,8.169285181,7.797287529,8.173043138,8.042057644,7.395795595,8.802041558,10.34842943,11.84890119,11.72188804,14.09690397,11.61573456,11.40701522,12.59687334,9.887420905,10.93116716,9.730928319,8.576669815,8.157491462,8.240910217,6.904769967,7.001311972,6.461804521,5.66813202,7.380513276,5.862410604,5.202245394,5.778491561,5.783595152,5.498722559,6.567669212,5.071264253,4.66378618,4.03726364,4.482522812,4.377777428,
New Zealand,NZL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income: OECD,OEC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.035953175,0.041797671,0.040491774,0.040925845,0.028953931,0.030359679,0.028691772,0.024170038,0.0202309,0.022894927,0.017597382,0.017209927,0.016672336,0.014216858,0.009694433,0.01859311,0.017699002,0.01886588,0.016050471,0.016851234,0.012030058,0.01279063,0.010330627,0.015338326,0.013241502,0.020715646,0.016175181,0.009320764,0.008321395,0.008067129,0.008415205,0.01004403,0.010663575,0.006819832,0.005880392,0.00244745,0.009466287,0.000270231,0.000389362,0.000177689,0.000416694,0.000768592,0.000166936,0.00028053,0.000159781,0.000466263,0.00026727,0.000254814,0.000248741,0.00019249,0.000460971,0.00035667,0.000271217,0.000170411,0.000508572,
OECD members,OED,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.048115367,0.064064834,0.061210201,0.058493844,0.038868879,0.044629625,0.042512172,0.036733844,0.03203733,0.032879081,0.027955348,0.026149549,0.025813688,0.017787952,0.011924915,0.020531372,0.020925914,0.020908541,0.018452653,0.024699218,0.023218807,0.021648348,0.019037826,0.020400232,0.016349346,0.023474755,0.020826916,0.012998067,0.011053266,0.009375375,0.016103053,0.01941896,0.01358435,0.010663919,0.008436866,0.005176737,0.011347591,0.000684296,0.000564005,0.000346634,0.001390002,0.001666175,0.00159656,0.001183833,0.001272666,0.001998633,0.002377774,0.002359341,0.003040467,0.003833621,0.003846857,0.009218838,0.007605081,0.007186285,0.009096481,
Oman,OMN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,2.90771304,0.9149945,0.966979563,0.035014035,0.021729701,0.032919516,0.806671535,3.384616968,7.407907256,12.51927413,7.77899559,7.267001228,14.0704876,2.307487991,6.803096717,3.831120633,3.589459269,1.844673196,0.9191826,1.236689647,0.801451959,1.431829241,0.581735953,0.063185113,0.27066502,0.599300295,0.117294705,0.328724807,1.071114664,1.243818435,0.560120334,0.560656009,0.656179023,4.126135466,0.35359878,0.424811049,0.04433415,0.405724274,0.306219133,0.415055746,0.063715231,0.16271104,0.573991098,0.141700854,0.363151735,-0.043023958,,,,,
Other small states,OSS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,6.015617803,6.059719187,6.104197024,6.194353955,6.838392364,7.258149197,8.524817522,8.350024314,7.044575276,7.274383748,7.252418951,6.650788762,5.64393284,5.924484434,5.984135324,5.178111863,4.585124166,3.930022939,4.00843235,3.900248565,3.541159398,3.223057665,4.067452629,3.093753486,2.735237678,2.461297165,2.3839151,2.740561795,3.414270434,3.457897209,3.444633035,2.667849725,2.543156829,2.56567504,2.082380701,
Pakistan,PAK,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,6.667232836,6.075263871,8.74335941,10.44127817,9.707770438,8.286202385,5.599895712,6.351178875,4.894043744,3.722749905,4.149224596,3.956863292,3.254855259,4.344383458,5.210072176,6.535691129,7.480682697,3.894801859,3.336326387,3.363355541,4.612593923,2.700580227,2.757667584,2.283617067,2.133997521,2.279310042,2.784751827,2.29991742,3.37205708,3.388480087,2.700089133,3.052014309,2.081821579,2.046529104,3.087279948,1.344554125,1.644460936,1.454231624,1.716643593,1.187463396,0.962253626,2.722141863,2.89641992,1.24889359,1.437777561,1.444616583,1.560037931,1.464376448,0.893627036,1.604655951,1.640007058,1.565943848,0.853176054,0.901348608,1.402574153,
Panama,PAN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.859398598,1.825286918,1.973951472,3.136643987,1.837484523,4.648800919,2.579811296,2.383788745,1.40232634,1.758317702,2.039276323,2.696330516,1.529283319,1.838923424,1.484309218,1.724300782,2.089935148,1.654778837,1.157107004,1.22531739,1.327989154,1.038633893,0.928015255,0.982487821,1.508196721,1.324958703,1.006881845,0.696608616,0.471951066,0.434744974,1.966817138,1.898244843,2.498759742,1.01303292,0.422002212,0.527069494,0.547695725,0.476924031,0.207340507,0.124568053,0.139456709,0.232572668,0.169433724,0.22450436,0.171958377,0.18612533,0.168575669,-0.599618049,0.10852949,0.237905292,0.416785206,0.353950353,0.143909026,0.017222262,-0.445664504,
Peru,PER,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,-0.488928325,-0.74501713,0.198237588,0.345281945,0.606893048,1.140304739,0.775962289,0.862226763,0.976425116,0.642972428,0.793525619,0.682328957,0.705313158,0.900344123,0.603416992,0.472750602,0.550350565,0.780640919,1.241261569,1.379048874,1.136805729,1.085836915,0.864515453,1.714175516,1.792567378,1.938485364,1.81219672,1.448594075,1.817564957,1.401638575,1.544453828,1.885352218,1.20032796,1.731869175,0.799294476,0.749250497,0.629296516,0.714701962,0.933554748,0.922235884,0.800544373,0.892509917,0.921726085,0.908331533,0.735054347,0.644619318,0.576844812,0.327071554,0.410369038,0.391083201,-0.21813074,0.381007372,0.213744798,0.188157586,0.168072472,
Philippines,PHL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.784971976,0.263712195,0.695728155,0.45195795,1.393973992,1.606007204,0.661785779,1.222688548,0.870092794,0.967556223,0.702126424,0.996579302,2.068644659,2.228238883,1.147060486,1.197432121,1.098112455,0.928639092,1.096663222,0.978688832,0.932574052,1.067322947,0.91688413,1.307786872,1.269882481,1.559594256,3.219141351,2.285537402,2.233439215,2.001668731,2.916433641,2.323070553,3.191682535,2.677273019,1.598329666,1.180287909,1.042782489,0.781232997,0.743191417,0.726493081,0.602006107,0.631485578,0.589955941,0.702424599,0.399080791,0.436905085,0.367723406,0.326069753,0.021757722,0.13842711,0.199231976,-0.068373988,-0.00085604,0.057533443,0.195723292,
Palau,PLW,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012094092,0.012641106,242.2864138,145.1223118,56.27237903,32.77960456,75.78811304,24.38178975,27.58298609,22.49658133,20.37220029,16.72501642,11.60277677,12.7798875,20.0190126,11.91588114,22.69581448,19.4968903,15.85928886,14.68631503,7.518452715,16.11164651,9.653431397,
Papua New Guinea,PNG,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.004385344,0.004131681,,0.003653258,,24.20946601,22.01132229,22.34183253,22.89264568,21.84748399,23.59441489,21.17781707,23.78915981,16.13210238,19.35710927,23.75098499,16.43920432,15.86098019,15.39429849,12.67366382,13.09340989,13.91212327,13.79680362,13.74159609,12.94309249,11.01169461,10.05512839,10.58327849,10.64245768,9.868566418,13.31899658,10.87454635,11.18736449,6.73883044,6.335419903,8.472731679,8.122328588,7.508346652,10.25942922,6.766450731,8.330832129,7.163876773,7.422284394,7.036293105,7.539914546,5.895076863,5.649596133,5.173747312,3.809708775,5.232177008,5.605200378,4.961230413,4.561407763,4.445729543,3.493284707,
Poland,POL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.706324191,0.950329982,1.182727455,0.92636403,1.015672193,1.150997253,0.910346058,0.991248056,0.941872407,0.33236148,0.688135656,0.600187458,0.843326903,0.768447652,1.003386272,0.645112382,0.390114869,0.44840202,0.469345818,0.20508679,
Pacific island small states,PSS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,6.444793028,6.018531101,5.903695434,6.759161269,8.361670353,7.443943985,8.307662765,9.663554714,9.911184804,8.365156975,7.828172168,8.241618512,6.366019083,6.240261124,7.112662398,11.93317943,11.00013926,9.598209838,10.42300703,9.243355303,10.05259948,12.22517381,18.44912692,14.19842142,12.17250168,9.86060623,12.38843105,10.34356193,11.56604674,13.0451597,10.65478699,10.14559353,9.375353468,11.27470825,11.37366198,10.78878833,10.35989038,13.35751431,14.61890701,14.40464346,13.3597847,12.46591431,10.07276444,
French Polynesia,PYF,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,6.232047651,6.851163302,7.01875829,7.610814419,7.782361579,6.631525607,8.436571758,11.67525124,6.781455793,10.39228553,10.60377841,10.49303011,9.014758101,11.84495771,11.70648032,11.45961792,13.46482939,13.30942641,12.47578481,11.41099309,10.75813238,11.57911681,12.32310133,10.94724873,8.162312504,9.532750434,9.184099046,9.026415956,10.44524575,11.32314304,10.21747084,10.29951112,9.810707937,9.257269225,,,,,,,,,,,,,,,,
Qatar,QAT,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,0.020848949,0.028112974,0.044709482,0.043532681,0.021616118,0.032044884,0.041758373,0.026502711,0.003850442,0.00329005,0.006451548,0.009242884,0.010559017,0.015158967,0.018803698,0.027671559,0.041395664,0.047763713,0.028868106,0.074634609,0.039174675,0.040657771,0.037107844,0.051187288,0.042428073,0.044656608,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,6.327665576,5.885277252,8.848750365,5.250427166,5.569848246,5.486904915,9.556616016,8.411623535,9.332558288,9.358428894,9.881817723,11.27147454,12.20403225,13.47344604,15.21533956,15.89444331,12.41928988,12.78257785,13.78786782,13.30246837,12.26436678,10.82521848,10.59428753,10.02350359,10.24732351,10.3472427,10.60131803,11.15069866,10.28302009,9.420311139,11.34326652,18.89716773,17.28426787,18.09055878,94.94603358,53.48062105,34.00427602,12.51567934,17.76929716,20.65456877,18.69764238,18.46045647,21.88378292,18.46597805,23.8434375,22.60543952,19.56958128,19.22634832,19.6053819,17.7035218,18.23525625,19.88729901,12.33390038,14.70247488,13.33952928,
South Asia,SAS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.171916403,1.86234575,2.061970396,2.534941974,2.582147738,2.501051151,2.792732469,2.90967154,2.011495296,1.708892207,1.607677246,1.745200599,1.38350586,1.545745777,1.871996937,2.695850681,2.652286895,1.766597863,1.83243016,1.907302511,2.185519629,1.756032212,1.71344172,1.53673971,1.53150183,1.401384987,1.646217745,1.480104869,1.611732365,1.655761429,1.453130876,2.193618754,1.719516987,1.373445137,1.623989533,1.068694033,1.002660731,0.83207842,0.871579561,0.713216758,0.659161908,0.926025862,1.011896059,0.759836231,0.758739679,0.892509521,0.77128253,0.758360011,0.793622088,0.852880199,0.738775695,0.740679979,0.614747914,0.595061545,0.597774605,
Saudi Arabia,SAU,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.567178729,-0.012186306,-0.595492177,-0.14187384,-0.021440272,0.015679443,0.012381771,0.01594351,0.014113219,0.035669745,0.03492452,0.029646065,0.024304883,0.021668074,0.008248485,0.006465619,0.002805732,0.009048123,0.007699448,0.0093654,0.007783491,0.013729355,0.028826109,0.029900088,0.027097657,0.023987342,0.030927538,0.022311289,0.019092935,0.01299164,0.011750868,0.009985353,0.035142425,0.021365602,0.012312272,0.011696176,0.0087896,0.000822514,0.011168611,0.013515899,0.011623853,0.007183827,0.009095727,0.006465897,0.007784611,0.007510889,0.006305266,-0.031032668,,,,,,,,
Sudan,SDN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.43704667,1.176207655,0.739773869,1.126137693,1.447467684,2.035428736,2.540263487,0.925571169,1.933777159,0.485111737,0.373413821,0.392027829,2.586001626,1.21734048,5.339015599,6.160009977,4.401184919,4.101417141,4.680898146,8.322919848,8.878860186,6.873788766,8.245936126,11.56603084,6.369706171,9.330770728,6.05192913,4.451956329,6.235923769,5.10917338,7.435061698,8.866860577,8.659454846,5.577493306,3.430083178,1.834726476,2.513599673,1.222073133,1.937488654,2.40314343,1.945282041,1.561784716,2.199995732,3.818938069,5.025821456,7.427788211,6.092614246,4.965725999,5.04919631,4.782043888,3.352095334,2.696520666,2.266458696,2.359124052,1.224857614,
Senegal,SEN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,4.822062865,5.675938367,4.209484677,5.11103964,3.830059317,5.47852622,8.590233888,6.453747611,5.351693646,5.280952295,8.44886025,9.654054866,7.672073,12.87248812,9.506114033,12.21944528,14.03253668,10.24584338,14.41650037,13.71694018,12.58141581,15.09632636,14.7056586,11.57287641,11.27976353,8.985865233,17.01406076,13.80948291,11.49388659,9.197817786,10.07247812,10.59033207,9.395922566,9.001657474,8.46877378,6.752228155,13.469648,8.162100297,9.331067917,7.773197979,8.010538875,8.043426176,7.320290863,7.391769967,7.742211203,6.793887737,7.160064941,
Singapore,SGP,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,-0.032063627,0.001283916,0.121152553,0.066009417,0.048806306,0.226734933,0.164515142,0.54279184,0.317164263,0.90708961,1.478438876,1.368588081,1.098355183,0.701132831,0.416226153,0.215863958,0.195163491,0.200103291,0.088421263,0.059612151,0.123100847,0.162619001,0.133674347,0.083040936,0.204791546,0.120485954,0.157733043,0.114350002,0.087589419,0.313612564,-0.00866178,0.017348547,0.038208355,0.03982143,0.022822795,0.018819533,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,45.32968966,30.7345618,21.02445614,45.0660582,37.53218938,27.87078743,38.9353557,27.01755635,41.28602682,25.93095977,22.10653125,22.99713348,11.52225105,13.57074406,22.01989263,34.91641288,27.49786572,21.6938564,22.02269846,15.886961,17.61731146,21.98702853,16.52170339,14.86885491,12.58798907,7.447536448,9.179334079,8.318394527,15.67159778,14.58440762,7.705369938,18.12339326,32.02663495,47.76524008,44.37114155,51.30490561,43.64069333,47.55544851,68.57196945,50.46542751,32.74352436,27.42362749,18.05270517,
Sierra Leone,SLE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,2.694077767,4.860392497,2.713705292,2.139722692,3.230856343,2.139439358,1.55763485,2.535207735,2.229783696,2.493022536,1.624426335,2.49598734,2.240561118,3.784405937,4.256501813,4.899887968,8.458753806,5.484874356,6.429142513,6.726356698,5.475161937,7.702734824,20.08234206,9.84784414,10.171489,11.1533862,10.23039816,14.35122249,21.98219758,28.48599425,34.28155762,25.93470166,20.07395833,14.15623975,16.69967439,11.41603744,29.31996832,31.81762146,31.68979239,25.07191467,26.89497931,21.37617003,20.59077773,24.27840193,14.00383359,16.81999469,17.57693009,13.90824142,12.78677163,9.8992412,20.85733183,
El Salvador,SLV,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,1.662221814,2.261094001,1.573744727,1.35996629,1.221153846,1.321974148,1.08381257,1.45079294,1.59860893,1.802442494,2.024622951,1.284889095,1.547378772,1.792449149,1.734634311,2.760905023,5.010187881,6.663414634,8.597780835,7.399894781,9.366513099,9.196522487,10.97529811,10.20204873,10.35896428,7.432056495,5.706435509,6.904619384,5.852465021,3.817101395,3.146970631,2.95040317,2.538805793,1.52751279,1.502893495,1.394756659,1.753303314,1.668347243,1.313971936,1.41065422,1.231427109,0.899454541,0.448225319,1.108972531,1.372593882,1.342665983,1.233298847,0.960100728,0.724076064,0.406097895,
San Marino,SMR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.39740207,21.10291041,
Serbia,SRB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402780134,0.593761259,3.866700958,17.34353541,10.62623249,12.9904814,6.270602642,4.697488343,4.112601239,5.224884237,2.128136625,2.031501242,1.487944661,1.71103309,3.038353848,2.768737144,1.78799419,0.881681098,
Sub-Saharan Africa (developing only),SSA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.017534981,2.606889434,2.727616901,2.338629599,2.709385653,2.61021119,2.582387143,2.8827806,2.421707822,2.063012748,1.819973116,2.074813503,1.976285748,1.920349342,2.095412404,2.578351744,2.190763532,2.366266105,2.855243239,3.055689382,2.857934976,2.739534138,3.06796312,3.187071975,3.702049479,4.387344017,4.733937261,4.679782685,5.021235103,5.233736974,6.039303041,5.803082115,6.365484896,5.94599778,6.764835058,5.631767886,4.764266879,4.182794795,4.30830169,3.978505525,3.770973143,4.460311536,5.538948819,5.673521884,4.857633592,5.118473675,5.424423412,4.114317788,4.11940377,4.662434841,3.475761331,3.30073823,3.056643786,2.994765305,2.784974466,
South Sudan,SSD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.809394958,11.95828452,11.43081078,16.611773,
Sub-Saharan Africa (all income levels),SSF,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.02168696,2.610805189,2.729760272,2.340898891,2.712229927,2.610413639,2.5810731,2.883677154,2.42410893,2.063558747,1.825064355,2.085348375,1.986975291,1.928881082,2.114436486,2.584445032,2.19544502,2.372840214,2.863545697,3.067003805,2.868040288,2.748329331,3.079154659,3.196552201,3.71306181,4.402361382,4.750513202,4.703604235,5.039796299,5.253906693,6.063245651,5.822735988,6.381341962,5.959284389,6.767260505,5.636437934,4.770227414,4.183881276,4.311405404,3.975253836,3.770115889,4.452027901,5.538257526,5.660209415,4.844225564,5.086535723,5.372830635,4.076181048,4.074684266,4.638794341,3.467776427,3.279290413,3.036524104,2.97626848,2.770397039,
Small states,SST,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,2.89234058,3.067765962,2.951359256,3.657642347,3.299994767,3.073512772,3.361843593,3.365253648,3.229281221,3.350318921,3.327708669,3.499435035,3.281067445,4.846031635,4.462113931,4.594139897,4.455924976,4.11119555,3.809695316,4.109000156,4.246482428,5.364530978,5.707546974,5.108283864,5.474541074,5.913757045,5.155988858,4.662704629,4.815301841,5.3112062,4.621422297,4.07846392,3.580081021,3.089582141,2.828737831,2.614706374,2.585359509,2.717510918,2.280120113,2.245928533,2.181732289,2.089854045,2.314864037,2.597479371,2.975507824,2.957717845,2.469188588,2.272163417,2.262653884,1.854771416,
Sao Tome and Principe,STP,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.52880613,33.57945388,40.47917352,32.88526024,26.31693416,16.67959433,33.9915777,24.97317615,15.86797337,25.30709278,30.21768275,18.52452367,17.08203995,11.54791814,
Suriname,SUR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,11.21424031,12.5409339,10.67938021,18.58490566,14.35613062,13.60594796,2.37565445,2.220959955,9.856512141,9.289299868,12.19618265,12.06229143,14.31882879,10.97850259,13.80362799,11.60741886,21.98851553,14.96587315,9.352528291,12.79246306,10.58330107,10.72114584,10.99007215,0.437922733,0.584599388,1.215697508,1.525900901,2.273263266,1.850052065,9.471858566,16.09955228,9.96568291,20.07051121,,10.0670938,11.09679835,12.63948216,8.268683366,6.288218944,4.26274601,3.854426003,3.39300203,1.120024114,0.888201099,1.68098265,2.519146306,2.463824568,5.139210637,2.866907104,4.050388995,2.41201334,2.07046171,0.799187847,0.571786888,0.236472368,
Slovak Republic,SVK,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244401431,0.379422139,0.463359238,0.179063511,0.136279438,0.298355531,0.600027311,0.225010016,,,,,,,,,,,,,
Sweden,SWE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,SWZ,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,28.53017373,31.27605308,17.44002768,14.10841912,23.10778171,25.51979558,15.59647162,14.52888119,11.22652697,10.65984747,6.157637929,1.662919885,6.616024024,5.448439199,6.214714137,,,,,,,,,,,,,,,,4.569261317,4.31685749,4.094175154,3.858013584,4.118989427,3.245246485,1.905077786,1.524686642,2.130006134,1.772434595,0.842369066,2.008027051,1.816716232,2.212380568,1.02713398,1.688762326,1.174234894,1.637205395,2.31839987,1.825604884,2.760458517,2.631825504,1.911509582,2.761718872,2.047094833,
Sint Maarten (Dutch part),SXM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,9.189621453,8.65799046,3.888880715,4.617594912,6.131754887,9.97423901,5.677643744,13.51849185,15.35577912,7.875444476,21.89538758,35.38316982,28.55951574,21.74192191,19.85607017,15.70747874,15.69483173,17.9543668,20.45137095,21.22992189,15.13845836,11.02949229,12.57965678,10.80370163,10.3315577,13.52375563,14.31528963,10.26337238,7.7352517,6.746714198,10.00475323,6.254741654,4.498393035,4.185107527,2.633682446,2.625942448,3.872649351,3.096041004,4.077233743,2.160071976,3.960593545,2.18740448,9.157930279,1.531588017,1.220608725,1.801032626,1.328439285,1.148001517,1.415122563,2.874387769,6.119851202,2.227142278,3.317576682,1.900718496,0.72605632,
Syrian Arab Republic,SYR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.077322856,1.660424721,2.179243096,0.218714825,0.340503563,0.214684864,1.459060641,0.354812129,0.287039855,0.472232858,0.984375475,0.807442586,1.719573161,12.65364827,14.33468762,11.65919592,10.05329935,12.91009186,9.509783988,19.86793513,14.10165007,11.25799492,6.899202728,4.919036129,3.56604891,3.605756792,5.32255067,6.99009377,1.806589004,1.315558558,7.384581714,4.256733661,1.525183793,1.934767597,7.230191848,3.071100744,1.568773132,1.42483711,1.054736121,1.496784203,0.861627104,0.752774776,0.303912687,0.582293909,0.434084702,0.250966924,0.059240067,0.210344514,,,,,,,,
